t,x,y,z,roll,pitch,yaw
4.248286175727844238e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.250876069068908691e+01,9.100428979851833688e-02,2.591542683704706751e-01,7.860899476266136610e-01,-1.761733154797141481e+02,-8.666717699805937869e+00,1.012315995715013101e-01
4.251902627944946289e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.254101872444152832e+01,9.085196229633241138e-02,2.592589723520938860e-01,7.860800973897109634e-01,-1.761570173575666729e+02,-8.644764193334001590e+00,8.379104180586761930e-02
4.255780768394470215e+01,9.100428979851833688e-02,2.591542683704706751e-01,7.860899476266136610e-01,-1.761733154797141481e+02,-8.666717699805937869e+00,1.012315995715013101e-01
4.257708430290222168e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.259707093238830566e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.261870837211608887e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.263675022125244141e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.265477895736694336e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.266862082481384277e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.268918752670288086e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.271040534973144531e+01,9.082923039496998419e-02,2.591021580254995182e-01,7.860516311455456595e-01,-1.761877087814474407e+02,-8.643779698688252466e+00,8.670385868075225488e-02
4.272826313972473145e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.274206137657165527e+01,9.085255702007187517e-02,2.592068629448443517e-01,7.860766432509561641e-01,-1.761714499748157436e+02,-8.643801632672982294e+00,6.926956798133755699e-02
4.276148462295532227e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.278173041343688965e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.280250978469848633e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.281751251220703125e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.283855414390563965e+01,9.085255702007187517e-02,2.592068629448443517e-01,7.860766432509561641e-01,-1.761714499748157436e+02,-8.643801632672982294e+00,6.926956798133755699e-02
4.286115121841430664e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.288027954101562500e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.290314555168151855e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.291979575157165527e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.293966817855834961e+01,9.085255702007187517e-02,2.592068629448443517e-01,7.860766432509561641e-01,-1.761714499748157436e+02,-8.643801632672982294e+00,6.926956798133755699e-02
4.295865750312805176e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.297770857810974121e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.299591422080993652e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.301758503913879395e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.303558754920959473e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.305851006507873535e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.307621598243713379e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.309519863128662109e+01,9.099934246518995296e-02,2.592179655290750562e-01,7.861078965420034148e-01,-1.761724873632566926e+02,-8.658521291790890473e+00,9.963345585744605437e-02
4.311670136451721191e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.313627266883850098e+01,9.100428979851833688e-02,2.591542683704706751e-01,7.860899476266136610e-01,-1.761733154797141481e+02,-8.666717699805937869e+00,1.012315995715013101e-01
4.315687108039855957e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.317422556877136230e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.318963932991027832e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.321181869506835938e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.323077416419982910e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.324963736534118652e+01,9.082428811505066646e-02,2.591658552167414586e-01,7.860695811395828070e-01,-1.761868833892961277e+02,-8.635583082514001418e+00,8.510614353893461437e-02
4.326654243469238281e+01,9.085255702007187517e-02,2.592068629448443517e-01,7.860766432509561641e-01,-1.761714499748157436e+02,-8.643801632672982294e+00,6.926956798133755699e-02
4.328537487983703613e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.330645298957824707e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.332980704307556152e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.335191679000854492e+01,9.080097222033785276e-02,2.590611409229486295e-01,7.860445805401038433e-01,-1.762031418347226861e+02,-8.635556705963887580e+00,1.025380736690951200e-01
4.338200521469116211e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.340107417106628418e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.342330074310302734e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.344189667701721191e+01,9.082923039496998419e-02,2.591021580254995182e-01,7.860516311455456595e-01,-1.761877087814474407e+02,-8.643779698688252466e+00,8.670385868075225488e-02
4.346706795692443848e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.348160552978515625e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.350123453140258789e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.352824282646179199e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.354049754142761230e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
4.356162977218627930e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.357891106605529785e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.359756112098693848e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.361914587020874023e+01,9.095177737831570963e-02,2.593703698816625103e-01,7.860407753775263684e-01,-1.761423792852018835e+02,-8.651978136524144603e+00,8.898524507879088108e-02
4.363810420036315918e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
4.365776634216308594e+01,9.085255702007187517e-02,2.592068629448443517e-01,7.860766432509561641e-01,-1.761714499748157436e+02,-8.643801632672982294e+00,6.926956798133755699e-02
4.367164683341979980e+01,9.075333554599589181e-02,2.592135157071005502e-01,7.859774077463557163e-01,-1.761730393665171448e+02,-8.629008988282540926e+00,9.188937247660135255e-02
4.369578576087951660e+01,9.099934246518995296e-02,2.592179655290750562e-01,7.861078965420034148e-01,-1.761724873632566926e+02,-8.658521291790890473e+00,9.963345585744605437e-02
4.371555924415588379e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.373507595062255859e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
4.376249432563781738e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.377081990242004395e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
4.379488182067871094e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.381873297691345215e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
4.384762549400329590e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
4.386744689941406250e+01,9.095177737831570963e-02,2.593703698816625103e-01,7.860407753775263684e-01,-1.761423792852018835e+02,-8.651978136524144603e+00,8.898524507879088108e-02
4.389303326606750488e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.392151975631713867e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.394503498077392578e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
4.396289277076721191e+01,9.064440349409995379e-02,2.591123220796694993e-01,7.859360830595776282e-01,-1.761835616745975983e+02,-8.613202269325684668e+00,8.228555830499802159e-02
4.398207449913024902e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
4.400331258773803711e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.402692127227783203e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.404690957069396973e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.406607198715209961e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
4.408665394783020020e+01,9.075333554599589181e-02,2.592135157071005502e-01,7.859774077463557163e-01,-1.761730393665171448e+02,-8.629008988282540926e+00,9.188937247660135255e-02
4.410677766799926758e+01,9.095177737831570963e-02,2.593703698816625103e-01,7.860407753775263684e-01,-1.761423792852018835e+02,-8.651978136524144603e+00,8.898524507879088108e-02
4.412691020965576172e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.414991593360900879e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
4.417897844314575195e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
4.418966770172119141e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.421553158760070801e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
4.423725152015686035e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.425653815269470215e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.427644276618957520e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
4.429612994194030762e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
4.431483650207519531e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
4.432921028137207031e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
